news_report_URL,news_report_platform,date_of_publication,author,news_report_headline,wire_service,no_of_subscribers,victim_name,date_of_death,age_of_death,race_of_victim,type_of_location,place_of_death_town,place_of_death_province,sexual_assault,mode_of_death_specific,mode_of_death_general,robbery,suspect_arrested,suspect_convicted,perpetrator_name,perpetrator_relationship_to_victim,multiple_murder,extreme_violence,intimate_femicide,notes
http://www.webb-lozano.com/,"Coffey, Scott and Thompson",2023-11-08,David Becker,Trade significant believe human option heart head property.,LLC,48595,Rose Riley,2022-04-03,39,Black,Rural,Port Taraberg,Mpumalanga,Yes,Strangulation,Beating,Yes,No,No,Matthew Smith,Partner,No,No,No,Discuss government week risk stuff war.
http://www.lozano.com/,Ray and Sons,2014-03-22,Sheila Jones,Voice probably never.,Ltd,46801,Richard Roth,2015-11-30,54,Black,Suburban,North David,Mpumalanga,No,Strangulation,Stabbing,No,No,No,Martha Williams,Friend,No,No,Yes,Let spring child rule result score.
https://www.perry.biz/,"Collier, Kelley and Sanchez",2014-11-20,Sarah Cunningham,Position team personal others of almost.,and Sons,12718,Sandra Jordan,2016-01-20,73,Black,Urban,Johnberg,North West,Yes,Gunshot,Other,No,Yes,No,Sheila Nolan,Acquaintance,Yes,Yes,Yes,Focus story help not task.
https://gordon-weber.com/,"Koch, Mejia and Cox",2015-03-08,Jeffrey Rangel,Treatment money forget standard officer item.,and Sons,1157,Eric Strickland,2006-06-24,71,Coloured,Rural,Port Lisa,KwaZulu-Natal,Yes,Blunt force trauma,Stabbing,No,No,No,Dana Krueger,Partner,No,No,Yes,Put experience organization.
https://www.barker.com/,White Inc,2015-01-25,Thomas Mcgee,Play but effect area young ball.,Group,7977,Brittany Thompson,2015-08-14,10,White,Suburban,North Jeanettehaven,Eastern Cape,No,Strangulation,Stabbing,Yes,Yes,Yes,Nathan Nelson,Family,Yes,No,No,Create drug include their open stock.
http://www.mayer.com/,"Brennan, Brewer and Adams",2016-12-05,Elizabeth Freeman,Town control serve however adult near full learn.,PLC,5478,Rebecca Glover,2017-01-25,32,Coloured,Urban,West Kathleenfurt,Western Cape,No,Blunt force trauma,Shooting,No,Yes,No,Charles Morrison,Unknown,No,No,Yes,Serious yes million prove.
http://saunders-wood.info/,"Phillips, Wagner and Sanchez",2016-11-21,James Medina,Me across again arm.,Ltd,39041,Destiny Roberts,2012-02-05,39,White,Suburban,Danielshire,Free State,Yes,Gunshot,Stabbing,Yes,Yes,No,John Frazier,Family,Yes,Yes,Yes,New fact trip city range.
http://casey.org/,"Nelson, Moore and Thomas",2012-04-25,William Goodman,Mother enjoy collection prove lawyer that recent.,LLC,46717,Jacob Douglas,2021-03-02,33,Indian,Rural,Novakfort,Mpumalanga,No,Poisoning,Beating,No,Yes,No,Peter Hansen,Partner,Yes,No,Yes,Fill language situation.
http://smith.biz/,Ellis-Watson,2015-02-09,Margaret Harris,Ground kitchen direction democratic laugh sell.,Group,40703,Rodney White,2016-04-27,88,Black,Urban,East Ethanview,Free State,No,Poisoning,Beating,No,No,Yes,John Carr,Partner,Yes,Yes,No,Answer morning already cover.
https://mcdonald.com/,Patton-Serrano,2014-04-13,James Lewis,Important theory prevent end.,LLC,29633,Anthony Thomas,2006-10-11,52,Coloured,Urban,Tabithabury,Western Cape,Yes,Poisoning,Shooting,Yes,No,No,Andre Foster,Unknown,Yes,Yes,Yes,But onto whose history medical term voice price.
https://www.barrett.com/,Wood LLC,2016-02-07,Justin Williams,Western nature apply manager little early.,Inc,39451,Matthew Johnson,2018-11-27,93,Black,Rural,Turnerville,Free State,No,Strangulation,Beating,No,No,Yes,Joshua Smith,Unknown,Yes,Yes,No,Game affect design.
https://www.palmer.org/,Madden and Sons,2017-05-12,John Molina,Term else property former.,Inc,42097,John Hayden,2009-05-03,92,Indian,Suburban,Port Rachelbury,Northern Cape,No,Blunt force trauma,Other,Yes,No,Yes,Danielle Santos,Stranger,No,Yes,No,Single media help recent age.
https://www.forbes-johnson.biz/,"Ward, Cisneros and Luna",2014-11-29,David Petersen,Among near three.,Ltd,2116,Danielle Benson,2012-09-25,25,Black,Suburban,North Andrew,KwaZulu-Natal,No,Stabbing,Other,Yes,Yes,Yes,Carrie Cox,Acquaintance,No,No,No,Scene third machine season fill think would.
https://martin.org/,"Walker, Kennedy and White",2022-10-16,Marilyn Howard,One reach guy physical close common.,PLC,18605,Miss Nicole Sharp,2018-02-06,72,White,Suburban,Deanview,KwaZulu-Natal,No,Strangulation,Other,No,Yes,Yes,Kelly Branch,Family,Yes,Yes,Yes,Bag pretty Democrat physical.
http://www.miller.com/,Riley-Maddox,2015-04-11,Sherri Hernandez,Thus meet state easy.,Group,13480,Aaron Dominguez,2023-08-02,3,Asian,Urban,Morenoburgh,Northern Cape,Yes,Stabbing,Beating,No,Yes,No,Dylan Mercer,Partner,No,Yes,Yes,Bring claim across treatment.
http://www.hood.com/,"Hayes, Griffin and Fitzgerald",2013-10-21,Kenneth Martin,Involve keep issue commercial.,Group,39835,Angela Chavez,2017-11-05,1,Asian,Suburban,Caldwellchester,Mpumalanga,Yes,Blunt force trauma,Shooting,No,No,Yes,John Rivera,Unknown,Yes,No,Yes,Assume career cup report.
https://www.fuller.net/,"Burns, Hansen and Brown",2012-05-12,Jonathan Humphrey,Easy note compare history note Mrs baby.,Ltd,33629,April Parsons,2004-05-24,5,Black,Urban,New Monicabury,KwaZulu-Natal,No,Stabbing,Shooting,Yes,No,No,Deborah Jones,Family,No,No,Yes,Most share song check right and even draw.
http://campbell.net/,Anderson-Henry,2018-08-17,Donna Fischer,Prepare and risk will possible.,Group,25220,Luke Harris,2013-07-07,92,Asian,Suburban,Clarkport,North West,No,Strangulation,Other,No,No,Yes,Deborah Leon,Family,No,Yes,Yes,Able situation fish line condition pattern.
http://scott-jones.com/,"Lewis, Richards and Rosario",2010-08-29,Michael Joyce,Game big recently beat bed large whose.,Group,30125,Mark Lopez,2013-10-19,2,Indian,Suburban,Shannonview,Free State,No,Poisoning,Beating,No,Yes,No,Savannah Fernandez,Friend,No,No,No,Get meeting power reason.
http://anderson.com/,Webb LLC,2012-05-25,Craig Murray,Series ability save move interesting television short explain.,LLC,23703,Chris Benson,2015-07-23,27,Coloured,Suburban,Ramirezview,Gauteng,No,Poisoning,Beating,Yes,Yes,Yes,Andrea Dixon,Friend,No,No,Yes,Almost dream ever thus.
https://www.jackson-alexander.com/,Diaz Inc,2018-02-18,Jade Robbins,Above politics no test describe.,Group,32328,Luis Guerra,2023-06-19,4,Coloured,Urban,New Krystalport,KwaZulu-Natal,Yes,Blunt force trauma,Other,No,Yes,Yes,Tracey Frazier,Acquaintance,Yes,No,No,Own size drive operation place.
http://hebert.com/,Gonzales-Lucas,2015-10-07,Shane Sandoval,Will building down couple.,Group,5093,Steven Bird,2018-07-31,6,Black,Urban,Thomasside,Free State,Yes,Gunshot,Stabbing,Yes,Yes,Yes,Chad Robinson,Partner,Yes,Yes,No,Reduce memory product majority enjoy affect.
http://brandt.com/,Diaz-Diaz,2021-03-01,Michelle Clayton,Moment join guy see.,and Sons,31703,Jordan Blair,2011-02-23,54,White,Suburban,Randallland,Mpumalanga,Yes,Blunt force trauma,Other,Yes,Yes,No,Laurie Terry,Friend,Yes,No,No,Wind decide leg stock.
http://sloan.com/,Tran Group,2021-04-13,Harry Peters,Member hold skin try avoid year month.,and Sons,17410,Lindsey Lynn,2023-05-25,50,Coloured,Suburban,Analand,Northern Cape,Yes,Blunt force trauma,Other,No,No,No,Joshua Saunders,Family,No,Yes,No,Movement nothing across unit he without they.
https://schneider.com/,Melton-Scott,2021-08-17,Shannon Castro,Never hundred sister pull authority.,PLC,19062,Alexis Adams,2013-02-23,36,Coloured,Suburban,South Josephchester,Gauteng,No,Blunt force trauma,Shooting,Yes,Yes,Yes,Jennifer Mccarthy,Unknown,No,Yes,Yes,Give skin nothing court pull.
http://brady.com/,"Allen, Brown and Walker",2012-10-08,Stephen Estrada,Popular scene finish station stay mind music.,LLC,20274,Chase Mendoza,2017-03-29,66,Asian,Urban,Annettetown,Northern Cape,Yes,Strangulation,Beating,No,No,Yes,Chris Rodriguez,Friend,No,No,No,Increase can boy group state hear.
http://www.horton.biz/,"Rogers, Townsend and Matthews",2022-03-09,Lisa Lopez,Toward practice many nation defense space list.,Ltd,32779,David Stark PhD,2019-12-12,6,Asian,Rural,Dominguezville,Limpopo,No,Gunshot,Beating,Yes,Yes,No,Susan Moreno,Stranger,Yes,No,Yes,Total property law least.
https://www.schaefer.info/,Gutierrez-Castillo,2021-07-03,Mrs. Christine Cox DVM,Catch represent him win ready yourself.,Ltd,31941,Alexander Hamilton,2003-07-08,94,Black,Rural,Michaelafurt,Western Cape,Yes,Poisoning,Beating,Yes,No,No,Cheryl Luna,Partner,No,Yes,Yes,Property lot available recognize window.
http://kennedy-craig.biz/,"Stout, Allen and Lee",2023-02-05,Gabriel Bailey,Candidate star head professor discuss economy.,and Sons,12577,Amy Castillo,2003-02-19,53,Coloured,Rural,Riverastad,Mpumalanga,Yes,Gunshot,Beating,No,No,No,Charles Nolan,Unknown,Yes,No,Yes,Can idea performance skill.
https://www.montes.com/,"Mata, Smith and Thomas",2021-11-21,James Brown,Compare conference hotel vote yourself man thought book.,and Sons,37905,Marie Wilson,2010-09-05,3,Coloured,Rural,West Tina,Limpopo,No,Gunshot,Stabbing,No,No,No,Teresa Powell,Unknown,No,No,Yes,Pick service security. Two media back go.
https://www.johnson-gutierrez.com/,Black Group,2018-10-06,Jeremy Brown,Involve young assume owner paper rise also.,Ltd,45625,Alicia Morales,2003-02-08,47,Coloured,Rural,Linview,Eastern Cape,No,Gunshot,Shooting,No,No,No,Timothy Jennings,Partner,Yes,No,Yes,Behavior factor beautiful matter treat against.
https://evans-garcia.com/,Walker-Larsen,2020-01-03,Erin Butler,Able although right gas run approach ball.,Group,46554,Carol Morton,2010-06-07,81,White,Urban,West Jeanettetown,Gauteng,Yes,Gunshot,Beating,No,Yes,No,Thomas Mendoza,Stranger,No,No,Yes,Late quality laugh turn.
http://gates.com/,"Diaz, Elliott and Stewart",2022-09-10,Danielle Williamson,Drop almost challenge.,Inc,42045,Michael Brown,2020-07-14,26,Coloured,Urban,East Katherine,KwaZulu-Natal,Yes,Poisoning,Beating,No,Yes,Yes,John Mcdonald,Family,No,No,No,Media gun option staff whether know after.
http://frost-gibbs.com/,Green LLC,2011-11-22,Marc Pacheco,Low night director job thus matter.,Group,11907,Rebekah Small,2020-10-09,68,Black,Rural,Rogersberg,Western Cape,No,Poisoning,Shooting,Yes,No,Yes,Dr. Tonya Smith,Partner,No,Yes,Yes,Always doctor popular institution though.
http://hawkins.com/,Ramirez-Walker,2013-07-08,Justin Thornton,Score those right so.,Inc,39916,James Collins,2006-12-07,39,White,Urban,North Ronaldshire,Northern Cape,No,Poisoning,Shooting,No,No,No,Deanna Woods,Unknown,Yes,Yes,Yes,Religious debate movie believe pressure.
https://www.compton-ford.com/,"Hobbs, Phillips and Montes",2020-05-23,Debbie Brady,Anything now interview.,Inc,44563,Rebecca Morgan,2000-05-29,82,Coloured,Suburban,South Kayla,KwaZulu-Natal,No,Strangulation,Shooting,Yes,No,Yes,Edward Thomas,Family,No,Yes,No,Argue beat sort play education.
https://www.haas-hardin.com/,Gomez-Smith,2018-10-24,Timothy Campos,Ago perhaps authority behind people.,Ltd,15978,Robert Howell,2017-12-08,30,White,Urban,North Johnshire,Northern Cape,No,Poisoning,Stabbing,Yes,No,No,Adrian Lynn,Unknown,Yes,No,Yes,Growth hear imagine theory there dark pull.
https://singh.com/,"Smith, Holmes and Santana",2017-06-30,Robert Joseph,Relate similar because newspaper low.,Group,26921,Cindy Holloway,2001-09-05,81,White,Suburban,New Kristin,Free State,Yes,Strangulation,Shooting,Yes,Yes,No,Wesley Owens,Family,No,Yes,Yes,We do matter cultural reach claim study learn.
http://www.griffith.com/,Lara LLC,2022-04-20,Traci Sandoval,Heart safe author always with where.,and Sons,14738,Christopher Lopez,2011-02-10,88,Indian,Suburban,Fostermouth,North West,Yes,Poisoning,Stabbing,Yes,No,No,Derek Anderson,Stranger,Yes,Yes,No,Along fall eye candidate whatever really process.
https://www.gross.com/,"Soto, Rogers and Perry",2021-07-12,Kevin George,Region every resource garden participant term.,Group,15786,Jordan Acevedo,2004-05-25,99,Coloured,Rural,Port Frankborough,Mpumalanga,Yes,Stabbing,Other,No,Yes,No,Vincent Bryant III,Stranger,Yes,No,Yes,Team record help nothing western budget.
http://hansen-henderson.net/,"Bautista, Sanders and Chan",2014-04-26,Tyler Byrd,List decide agree boy positive nearly.,and Sons,19778,John Spencer,2010-04-23,90,Indian,Urban,Jeremyland,Mpumalanga,No,Poisoning,Other,No,Yes,Yes,Jacqueline Knight,Partner,Yes,Yes,No,Paper yet take gas probably you without.
http://www.rivera-goodwin.com/,Mckinney-Hunter,2021-04-11,Olivia Chaney,Position offer author yeah anyone else.,Ltd,29534,Steven Sutton,2001-07-08,97,Black,Urban,Weberhaven,Free State,Yes,Blunt force trauma,Other,No,Yes,Yes,Travis Vaughn,Stranger,No,Yes,No,Stay site similar might we unit.
http://www.thornton-allison.com/,Warren-Strickland,2015-02-12,Tamara Hernandez,Bar stage yourself consider business cup research.,Ltd,8511,Katherine Garcia,2010-12-08,25,White,Rural,Schneiderbury,KwaZulu-Natal,Yes,Strangulation,Beating,Yes,Yes,Yes,Colleen Olson,Unknown,No,No,Yes,Almost between author run. Know message once.
http://www.taylor.info/,"Grant, Miller and Olson",2011-07-31,Matthew Cain,Fire information network then true.,PLC,12527,Janice Santiago,2022-06-07,86,Black,Urban,Barretthaven,Northern Cape,No,Blunt force trauma,Beating,Yes,Yes,Yes,Michael Jackson,Acquaintance,Yes,No,No,Two rich woman hold truth.
http://guerrero.com/,"Wood, Peterson and Riddle",2017-11-04,Danielle Skinner,Operation capital everybody simple set.,Group,4000,Ruth Thompson,2007-07-04,2,Coloured,Rural,Lake Timothy,North West,No,Gunshot,Other,Yes,Yes,No,Christine Taylor,Family,Yes,No,No,Describe cold kid.
https://smith.biz/,Garcia-Patel,2015-07-12,Jeffrey Hall,Explain wear ready thought production.,Group,43238,Benjamin Sandoval,2012-07-07,39,Indian,Rural,Brayborough,Gauteng,No,Blunt force trauma,Stabbing,Yes,Yes,No,Michelle Morse,Stranger,Yes,No,No,Assume tell mention large which senior but.
http://anderson.net/,"Robbins, Russell and Valdez",2018-06-27,Nancy Schwartz,Process lot unit old exactly nor.,LLC,31598,Michael Jones,2018-01-30,3,Indian,Urban,New Peterburgh,Gauteng,No,Stabbing,Stabbing,No,Yes,Yes,Michelle Hoover,Friend,No,Yes,Yes,Common industry tell improve side.
https://ellis-peterson.com/,Cole and Sons,2021-08-02,Robert Ramirez,Business significant vote mouth represent city.,and Sons,12920,Molly Navarro,2010-09-01,17,Coloured,Suburban,Lake Logan,Mpumalanga,No,Blunt force trauma,Beating,Yes,No,No,Elizabeth Moody,Stranger,Yes,No,Yes,Program field hot professor sign.
http://www.ochoa-mendoza.net/,Nash-Ruiz,2017-10-25,Daniel Fisher DDS,Collection turn recently although age work firm.,PLC,48280,David Lambert,2006-08-28,8,Coloured,Suburban,Serranoland,Mpumalanga,Yes,Strangulation,Shooting,No,No,Yes,Heather Lee,Stranger,Yes,No,Yes,Note cause few military show old enough.
http://castro.org/,Ramos-Golden,2014-09-20,Barbara Robertson,Hotel player population computer forward.,LLC,25584,John Bryant,2002-03-03,34,Indian,Rural,South Jennifer,Western Cape,Yes,Stabbing,Shooting,No,No,Yes,Lauren Bennett,Stranger,Yes,Yes,Yes,Add accept plan song economic production.
http://thompson-chambers.com/,Reed LLC,2015-10-23,Leah Waters,Including decade decide everybody free agent.,and Sons,35391,Kayla Luna,2016-12-17,88,Asian,Rural,Tamarahaven,Northern Cape,Yes,Poisoning,Stabbing,No,Yes,No,Laura Smith,Friend,No,No,Yes,New difficult painting green book vote.
https://www.castillo.org/,"Dennis, Mack and Goodwin",2010-08-23,Monica Jackson,Total tell check month floor body voice wife.,Inc,31703,Aaron Mitchell,2021-12-13,78,Indian,Urban,Ariastown,Mpumalanga,Yes,Strangulation,Stabbing,Yes,Yes,No,Richard Perry,Unknown,Yes,No,Yes,Price majority peace ready weight its record.
https://www.duncan-oliver.org/,Webb-Johnson,2018-04-01,Corey Mcknight,Image kid appear last author before air.,and Sons,10406,Connor Acosta,2007-08-08,36,White,Rural,West Jonathan,Northern Cape,Yes,Gunshot,Stabbing,No,No,No,Denise Schroeder MD,Unknown,No,No,No,Health number specific happy marriage.
https://www.ferguson-king.com/,"Andrade, Kelly and Escobar",2013-08-19,David Kemp,Owner both machine north past.,Ltd,37387,Christina Bryant,2017-03-29,5,Asian,Suburban,Jeffreymouth,Limpopo,No,Blunt force trauma,Shooting,No,Yes,No,Brittany Ruiz,Acquaintance,Yes,No,No,Official maintain interesting too.
https://reynolds-silva.org/,Cook-Hammond,2020-03-30,Jacqueline Wheeler,Hospital tend create arm test letter.,PLC,11115,Kevin Vasquez,2018-01-04,28,Indian,Suburban,Hardychester,Western Cape,No,Poisoning,Beating,No,No,Yes,Peter Reid,Stranger,Yes,No,Yes,Than section media Democrat guy.
https://www.tyler.com/,Hernandez Group,2010-10-18,Brian James MD,Business action yes section case force.,Inc,11419,Matthew Clark,2001-03-14,49,Indian,Urban,Deckerfort,Western Cape,No,Gunshot,Other,No,No,Yes,Kathleen Moore,Friend,Yes,No,No,This face read case. Once later section.
http://todd-holland.com/,Long-Thomas,2022-09-06,Michael Cantu,Plan available less camera.,LLC,35986,Madeline Wagner,2003-02-11,65,Indian,Rural,New Kristopherfort,Mpumalanga,Yes,Blunt force trauma,Other,Yes,No,Yes,Calvin Johnson,Stranger,No,No,No,Yes bar statement world.
http://allen.net/,Greene Ltd,2020-06-19,Rachel Mooney,Tax plant too those hear.,Ltd,41013,Jacob Johnson,2022-09-12,39,Indian,Urban,West Robertport,North West,No,Gunshot,Other,No,No,Yes,James Townsend,Friend,Yes,No,Yes,Computer professional industry authority.
https://www.ortiz.com/,Collins Group,2021-02-03,Anthony Lee,Work garden test bar.,and Sons,44004,Michael Davis,2013-09-03,12,Coloured,Urban,West James,Free State,No,Blunt force trauma,Shooting,Yes,No,No,Heather Martinez,Stranger,Yes,Yes,Yes,Perform right allow perform rather.
http://www.hickman-gardner.com/,Skinner-Bright,2017-10-04,Travis Rivera,Approach ready another opportunity forget.,PLC,35192,Crystal Johnston,2018-06-24,90,Indian,Suburban,Lake Theresamouth,Free State,Yes,Gunshot,Stabbing,No,No,No,Danny Salas,Stranger,Yes,Yes,No,Left medical personal listen.
https://kennedy.com/,"Watson, Gonzalez and Burnett",2016-05-04,Kristen Riggs,Approach authority message brother of.,Ltd,48144,Richard Ibarra,2019-07-20,89,Coloured,Urban,Youngburgh,Gauteng,No,Poisoning,Beating,No,No,No,Clarence Jackson,Family,No,Yes,No,Hit into operation win.
https://www.hull.com/,"Bender, Watkins and Brown",2014-01-25,Hector Howard,Large garden financial interesting wall think.,LLC,12481,James Newton,2013-10-30,71,Black,Urban,Coxmouth,Gauteng,No,Strangulation,Other,Yes,No,No,Charles Griffin,Family,Yes,No,Yes,Over central agent operation kid conference.
http://www.weaver-smith.com/,Fisher-James,2016-08-25,Michael Simpson,Its maybe look away simple result.,LLC,37771,Kaitlyn Burgess,2007-12-30,59,Indian,Suburban,Salinasport,Free State,No,Gunshot,Other,No,Yes,No,Kelly Patterson,Family,No,No,Yes,Part could various compare house Mrs.
http://mccoy-harris.biz/,Brooks Ltd,2010-05-26,Joshua Buchanan,All radio staff population.,PLC,16668,William Rivers,2016-07-22,49,Indian,Urban,Grahammouth,Eastern Cape,Yes,Gunshot,Other,No,No,No,John Cooper,Unknown,Yes,Yes,Yes,Bank glass high fine I our civil wind.
https://chase.biz/,Nichols-Hernandez,2014-05-12,Benjamin Holland,Analysis music so sing start heavy ten I.,PLC,23311,Natalie Blevins,2020-10-02,47,Black,Urban,Lake Darrellfurt,North West,Yes,Blunt force trauma,Other,No,No,Yes,Dustin Martin,Friend,No,Yes,Yes,Economy relate able now high.
http://www.martinez.com/,Lopez-Cannon,2021-01-16,Matthew Davis,Choice film until treat article.,Ltd,28825,Jonathan Thompson,2014-08-30,59,White,Suburban,East Joel,Free State,Yes,Stabbing,Other,No,Yes,No,Felicia Fisher,Acquaintance,No,No,No,Practice keep enjoy night southern.
https://palmer.biz/,Evans-Warner,2023-06-09,John Williams DDS,Treatment budget you star sport leader.,and Sons,4037,David Cardenas,2012-12-02,98,White,Rural,West Matthewside,Mpumalanga,Yes,Gunshot,Beating,Yes,No,No,Jesse Williams,Stranger,Yes,Yes,No,Process firm Democrat upon second.
